price,sqft_living,grade,yr_built,zipcode
3.0,3150,9,1966,98040
2.0,1040,7,1924,98109
2.0,1540,8,1964,98052
3.0,1820,8,1941,98116
3.0,1930,8,1929,98112
0.0,1430,5,1934,98065
0.0,2920,7,1911,98002
3.0,3100,10,1991,98053
2.0,1200,6,1948,98027
3.0,2390,8,2007,98053
1.0,1270,7,1969,98034
0.0,1300,7,1970,98031
1.0,2290,9,2007,98038
2.0,1740,7,1976,98074
2.0,1590,8,1948,98118
2.0,2420,7,1967,98052
0.0,2130,7,1978,98031
2.0,1950,8,1969,98007
1.0,2150,8,1998,98058
2.0,1270,7,1968,98052
2.0,1850,6,1908,98074
3.0,1440,8,1956,98072
0.0,1390,7,1967,98001
1.0,1340,8,2008,98052
0.0,1190,7,1968,98028
3.0,3830,9,1919,98119
1.0,1780,7,1981,98058
0.0,3130,7,2006,98042
2.0,1830,7,1979,98034
0.0,2550,8,1976,98023
3.0,3790,11,1998,98053
1.0,1800,6,1912,98027
1.0,1630,7,1947,98125
0.0,1870,7,1956,98125
1.0,1870,7,1956,98125
1.0,980,7,1919,98118
3.0,2860,10,1976,98115
2.0,1470,7,1985,98029
1.0,1160,7,2000,98144
1.0,1940,8,1990,98038
1.0,1630,7,1977,98034
2.0,2755,8,2001,98019
0.0,1430,6,1947,98118
1.0,1430,6,1947,98118
0.0,1400,7,1961,98155
1.0,2520,8,1987,98003
1.0,1290,7,1956,98028
1.0,1400,6,1977,98019
0.0,740,6,1943,98166
1.0,1710,7,1950,98108
0.0,2414,8,2006,98002
0.0,1040,6,1954,98198
3.0,3540,8,1947,98199
2.0,2530,7,1942,98033
2.0,2320,8,2003,98027
1.0,2530,9,1989,98038
1.0,2790,7,1965,98056
3.0,1950,7,1957,98178
0.0,1020,7,2009,98126
3.0,3110,9,1997,98059
3.0,5310,12,1992,98006
2.0,2580,9,2001,98023
2.0,1380,8,2008,98122
3.0,3980,11,2002,98074
1.0,2080,8,1989,98058
2.0,1530,7,1978,98052
3.0,1930,9,1968,98008
3.0,2330,9,1918,98112
3.0,3860,10,1985,98006
1.0,2880,9,1988,98058
1.0,1590,9,1997,98033
2.0,2150,7,1928,98144
3.0,2300,7,1934,98125
3.0,2900,8,1977,98199
2.0,1970,8,1967,98155
2.0,1740,7,1976,98052
0.0,1220,7,1962,98045
0.0,1290,7,1978,98030
0.0,780,6,1924,98115
3.0,2210,7,1926,98115
3.0,5930,11,1996,98027
1.0,1950,7,2000,98056
0.0,1340,7,1970,98001
0.0,1590,7,1956,98146
1.0,1780,8,1960,98133
0.0,760,7,1980,98003
2.0,1720,7,1978,98052
0.0,2070,6,1917,98022
2.0,1790,7,1978,98052
1.0,3230,8,2002,98001
2.0,1400,7,1951,98117
2.0,1370,7,1952,98199
0.0,1600,7,1996,98038
0.0,950,7,1958,98056
3.0,2210,7,1968,98116
1.0,930,7,1940,98115
0.0,810,6,1949,98155
2.0,1630,7,1912,98126
2.0,1770,8,1968,98125
0.0,710,6,1916,98118
2.0,3990,10,1999,98023
1.0,2310,8,1986,98058
2.0,1620,7,1947,98103
0.0,1140,7,1972,98001
2.0,1040,7,1910,98115
3.0,2170,8,1980,98006
3.0,3370,10,1980,98028
1.0,901,7,2001,98115
0.0,840,6,1949,98155
0.0,1650,7,1964,98059
0.0,1380,7,1987,98042
1.0,910,6,1969,98053
1.0,1230,7,1928,98115
3.0,1740,8,1948,98199
0.0,1290,7,1957,98146
1.0,1950,8,1988,98024
0.0,2150,8,1990,98092
1.0,1560,7,1959,98115
2.0,1120,7,1923,98103
3.0,1790,7,1953,98004
3.0,3290,9,2006,98034
1.0,1540,7,1961,98034
1.0,4240,8,1980,98053
0.0,1010,6,1973,98065
3.0,2970,7,1918,98004
0.0,2190,7,1986,98001
0.0,700,6,1949,98155
2.0,3300,8,1980,98052
0.0,1370,7,1990,98019
1.0,2680,8,2011,98038
1.0,1390,7,1926,98133
0.0,1700,7,2000,98108
3.0,2510,8,1932,98199
0.0,1700,7,1956,98155
2.0,2180,8,1968,98072
1.0,1770,7,1926,98126
3.0,3290,9,2003,98075
1.0,3040,8,2002,98178
1.0,2460,9,2003,98058
1.0,970,7,1972,98074
0.0,1320,7,1948,98133
1.0,1900,8,2008,98136
1.0,1220,6,1950,98103
2.0,1470,7,1978,98052
3.0,4630,11,2005,98075
0.0,1400,6,1964,98030
1.0,1070,6,1942,98106
3.0,3630,9,2004,98033
3.0,1970,7,1909,98103
1.0,2010,7,1953,98166
3.0,2820,9,1952,98116
0.0,2530,9,1990,98023
0.0,710,6,1953,98166
0.0,1210,6,1949,98106
2.0,2370,7,1979,98053
1.0,2300,7,2001,98056
3.0,3110,9,1946,98115
0.0,1990,7,1961,98055
3.0,2630,9,1987,98006
1.0,1300,7,1958,98008
2.0,1680,8,2004,98053
3.0,2180,8,1966,98040
3.0,2770,10,1991,98006
3.0,2120,7,1920,98103
3.0,2830,10,1979,98004
2.0,1370,8,2000,98119
3.0,2810,9,1995,98045
2.0,3520,8,2005,98022
1.0,1990,7,1963,98178
0.0,2070,7,1964,98003
2.0,1320,7,1951,98177
0.0,1300,7,1960,98056
0.0,1260,7,1963,98030
1.0,2400,7,1957,98166
1.0,1950,7,1961,98125
0.0,1430,7,1957,98056
3.0,2110,8,1968,98006
3.0,2980,10,1990,98075
0.0,2068,7,1976,98001
3.0,3380,8,2000,98177
2.0,2810,8,1964,98007
0.0,930,6,1930,98148
1.0,1300,7,1950,98155
0.0,1320,6,1943,98166
0.0,1580,7,1980,98001
0.0,1620,8,1987,98003
3.0,2750,9,2000,98070
3.0,2210,8,1951,98122
0.0,1740,7,1957,98188
3.0,2120,9,1973,98040
2.0,2780,8,1989,98059
0.0,830,7,1950,98125
2.0,2070,8,1996,98056
2.0,1390,8,2005,98107
1.0,2610,8,2005,98038
0.0,1460,6,1936,98146
2.0,3390,8,1964,98027
1.0,1360,6,1911,98103
2.0,2807,8,1996,98028
2.0,1340,7,1931,98119
0.0,1340,7,1989,98038
0.0,1160,7,1952,98125
2.0,2470,7,1978,98052
2.0,2000,7,1962,98008
1.0,1110,7,1956,98115
2.0,2240,7,1952,98103
1.0,1920,7,1967,98058
2.0,2270,8,1968,98058
0.0,1530,6,1992,98001
3.0,3330,11,1977,98040
1.0,2643,8,2012,98030
2.0,1250,7,1957,98103
2.0,3230,8,1964,98014
0.0,880,6,1967,98059
3.0,2220,8,2014,98117
0.0,1130,7,1978,98023
0.0,1450,6,1958,98168
1.0,760,6,1920,98136
0.0,1150,6,1950,98055
1.0,2720,8,1969,98059
3.0,2080,8,1906,98103
0.0,1080,6,1952,98001
0.0,1890,7,1996,98002
3.0,1500,8,1984,98122
2.0,1960,7,1926,98103
3.0,2570,8,1958,98005
2.0,1830,7,1955,98155
2.0,1980,7,1910,98136
1.0,1130,6,1942,98146
1.0,2010,8,1986,98022
1.0,1820,6,1948,98155
2.0,2340,7,2001,98059
1.0,1780,7,1979,98074
2.0,1780,7,1979,98074
2.0,2450,8,1978,98075
2.0,2410,7,1969,98034
3.0,3380,8,1963,98004
3.0,1710,7,1920,98115
1.0,1740,6,1954,98177
2.0,1995,8,2005,98102
0.0,1760,7,1947,98001
3.0,3970,9,2000,98045
2.0,3000,8,2013,98059
1.0,1540,7,1957,98133
3.0,2160,8,1951,98004
3.0,2160,8,1951,98004
0.0,1810,8,1987,98058
3.0,2440,7,2000,98005
2.0,3200,8,1953,98146
2.0,2970,9,1998,98077
2.0,2290,7,1964,98008
1.0,1820,6,1967,98027
3.0,3010,9,1999,98112
1.0,1360,7,2003,98199
0.0,2080,8,1998,98059
2.0,1110,7,1946,98117
2.0,1560,8,2004,98053
3.0,3520,10,1929,98199
2.0,2280,8,1949,98166
0.0,1370,7,1988,98059
3.0,2340,8,1925,98103
2.0,3170,9,2001,98001
1.0,1380,7,1986,98133
2.0,2700,9,1999,98042
1.0,1300,8,1983,98028
2.0,1900,8,2006,98053
3.0,3750,9,2001,98074
0.0,1552,7,2012,98092
2.0,2500,9,1991,98074
3.0,1770,8,1952,98177
3.0,4210,12,1995,98006
1.0,2170,9,1994,98030
0.0,1510,7,1951,98146
1.0,1870,7,1959,98038
2.0,1570,8,1984,98074
3.0,2480,9,2000,98052
2.0,3580,8,1937,98155
1.0,1480,7,1950,98133
3.0,2610,7,1941,98115
0.0,1700,7,1993,98003
1.0,1240,7,1968,98166
2.0,1660,7,1946,98133
1.0,1620,6,1918,98178
0.0,1130,7,1908,98108
2.0,1310,7,1906,98103
0.0,1710,7,1977,98042
1.0,2140,7,1957,98118
2.0,2350,7,1972,98011
1.0,1570,7,1963,98028
2.0,2780,9,1993,98045
3.0,2540,8,1948,98116
2.0,2500,7,1968,98008
0.0,2080,7,1993,98002
1.0,1760,7,1988,98126
2.0,1760,8,1957,98005
0.0,1940,7,1990,98023
2.0,3010,9,2000,98056
0.0,2460,8,2012,98168
0.0,750,5,1920,98103
0.0,1300,6,1950,98006
3.0,3710,9,1977,98006
2.0,2360,9,1986,98028
3.0,3190,9,2014,98034
1.0,2181,8,2006,98001
1.0,1890,7,1952,98133
3.0,2610,8,1934,98117
3.0,3090,8,1918,98117
1.0,860,7,1956,98117
1.0,1000,7,1980,98058
2.0,2760,9,1990,98058
3.0,3490,9,1990,98077
1.0,2960,9,2006,98038
0.0,1280,6,1917,98118
3.0,3230,10,2000,98033
0.0,1830,7,1953,98118
0.0,1420,7,1974,98059
2.0,1580,6,1900,98117
1.0,1960,7,1984,98028
1.0,1670,7,1965,98178
0.0,1670,7,1958,98002
3.0,2960,8,1968,98103
3.0,2420,7,1946,98177
1.0,1420,7,1966,98166
2.0,2170,7,1975,98116
0.0,1310,6,1945,98126
1.0,1830,7,1962,98028
2.0,1360,7,1986,98107
2.0,3440,9,1976,98003
2.0,2010,7,1990,98103
2.0,2450,10,1990,98038
3.0,3030,9,1991,98033
2.0,2480,7,1973,98027
3.0,4310,10,1988,98177
2.0,2120,8,1983,98052
2.0,2210,8,1901,98122
0.0,1400,7,1976,98059
2.0,2760,7,1910,98144
2.0,2550,9,1992,98072
3.0,2220,9,2000,98112
0.0,1320,6,1914,98002
2.0,2440,8,1982,98133
3.0,3780,10,1999,98075
3.0,4720,10,1998,98059
2.0,2360,8,1949,98115
0.0,890,6,1919,98178
2.0,1770,7,1968,98052
1.0,1720,7,1994,98027
2.0,2490,8,1999,98005
1.0,1890,7,1969,98056
0.0,1020,7,1930,98115
1.0,2420,8,1997,98022
1.0,1600,7,1948,98155
3.0,3370,10,1982,98040
0.0,1720,8,1973,98023
0.0,1090,6,1973,98166
1.0,1090,8,1987,98074
3.0,3600,9,1951,98112
3.0,2760,8,1956,98115
2.0,2770,8,1967,98033
1.0,2520,7,1954,98028
1.0,1960,7,1980,98002
3.0,1760,8,1902,98112
3.0,1090,7,1950,98115
1.0,1960,7,1968,98034
1.0,1220,6,1947,98033
2.0,1730,8,1971,98177
1.0,1830,8,1979,98058
0.0,1600,7,2009,98042
3.0,2040,10,1980,98052
2.0,2710,9,2003,98059
2.0,1140,6,1907,98144
0.0,930,6,1924,98125
1.0,1010,8,1980,98074
3.0,2380,7,1909,98107
1.0,1860,7,1977,98034
0.0,1440,7,1968,98003
2.0,2980,8,2001,98053
2.0,2670,9,2000,98065
1.0,2150,7,1960,98008
2.0,3160,10,1978,98011
2.0,1890,7,1949,98006
2.0,2810,8,2004,98011
2.0,2690,7,2004,98065
0.0,1230,7,1984,98042
1.0,950,7,1977,98034
0.0,1200,6,1943,98106
2.0,1670,7,1947,98125
2.0,2140,7,1977,98034
1.0,1440,8,2008,98053
2.0,3050,8,1966,98034
1.0,2570,8,1996,98092
2.0,1840,7,1997,98116
1.0,1250,7,1947,98125
2.0,1410,7,1948,98133
3.0,1560,7,1952,98004
0.0,960,6,1960,98002
0.0,1870,8,1992,98188
2.0,900,7,1946,98107
1.0,2050,7,1957,98178
1.0,2400,6,1913,98011
2.0,1850,8,1989,98033
0.0,1220,6,1980,98014
2.0,3140,9,1984,98065
3.0,2410,9,1929,98117
2.0,3130,9,1994,98045
3.0,2300,9,1998,98027
1.0,2840,7,1962,98155
2.0,1800,7,1926,98103
1.0,1190,7,1953,98166
0.0,1710,7,1988,98023
0.0,1900,7,1922,98010
0.0,880,6,1945,98178
2.0,2060,7,1929,98126
0.0,1360,6,1941,98133
2.0,1680,8,2008,98053
2.0,2980,8,2011,98019
3.0,2130,8,1968,98004
2.0,2650,9,1989,98028
2.0,1700,8,1998,98126
3.0,2680,9,1956,98166
3.0,2530,8,1980,98038
2.0,2520,10,1988,98074
0.0,1630,8,1990,98092
2.0,730,6,1918,98107
0.0,910,7,1971,98106
3.0,4510,12,1998,98033
1.0,1110,7,1957,98008
1.0,1450,7,1962,98034
2.0,2910,8,1977,98075
3.0,2600,7,1936,98119
0.0,730,5,1943,98168
3.0,2440,8,1950,98105
1.0,2290,7,1963,98178
1.0,720,6,1925,98136
0.0,940,7,1958,98032
1.0,1540,8,1982,98034
0.0,1140,6,1967,98045
2.0,2100,7,1964,98007
3.0,2670,8,1941,98199
3.0,2750,8,1901,98119
0.0,2570,8,1979,98023
1.0,1660,7,1976,98072
2.0,1700,7,1969,98033
0.0,1530,7,2010,98042
0.0,1260,6,1943,98056
1.0,2760,7,1964,98118
0.0,1830,7,1990,98023
2.0,2160,7,1987,98126
0.0,1770,5,1948,98166
2.0,2210,8,1968,98117
3.0,4560,12,1990,98034
2.0,2110,9,2004,98029
0.0,1130,6,1908,98144
0.0,1960,8,2001,98030
1.0,2230,8,1928,98178
0.0,2350,7,1961,98178
0.0,1340,6,1931,98168
3.0,2160,9,1956,98146
1.0,1700,7,1950,98115
2.0,1650,7,2003,98053
0.0,1540,6,1954,98002
3.0,3920,9,2007,98065
2.0,3250,8,2009,98059
0.0,1360,7,1966,98058
0.0,1480,7,1992,98038
2.0,2360,8,2001,98034
0.0,1800,7,2001,98108
3.0,2540,10,1998,98075
0.0,1200,6,1943,98168
0.0,710,6,1943,98178
1.0,2640,8,2011,98038
2.0,3010,8,2006,98133
3.0,2770,7,2001,98053
3.0,2310,8,2008,98117
1.0,2060,8,1992,98092
0.0,1880,7,2007,98038
3.0,2280,7,1947,98105
2.0,1380,7,1900,98122
1.0,1180,7,1969,98034
0.0,1650,7,1977,98031
3.0,2030,7,1963,98008
3.0,2110,8,1941,98115
2.0,2130,7,1965,98008
0.0,1690,7,1969,98003
3.0,2510,10,1968,98034
3.0,3530,10,2001,98040
0.0,1470,7,1990,98001
0.0,1840,8,1966,98023
1.0,1860,6,1918,98116
0.0,1940,8,1992,98031
3.0,4420,11,2003,98004
0.0,800,6,1944,98178
3.0,3700,11,1988,98006
1.0,1400,7,1948,98146
2.0,2250,8,1991,98034
2.0,2230,9,1987,98007
0.0,1950,7,2001,98146
3.0,2550,9,1905,98122
3.0,2750,10,1998,98075
3.0,2290,8,1955,98004
3.0,2350,9,1977,98039
3.0,1720,6,1948,98118
2.0,2810,9,2007,98038
1.0,940,7,1955,98103
0.0,1190,7,1946,98155
0.0,1390,7,1969,98168
0.0,1660,7,1981,98042
0.0,1920,8,1998,98092
0.0,1460,7,1958,98166
0.0,1370,7,1957,98022
0.0,1050,6,1943,98168
3.0,3360,9,2006,98053
3.0,3160,9,1983,98074
3.0,2480,9,1973,98005
2.0,2720,10,1994,98077
0.0,2070,8,1987,98023
3.0,2170,8,1952,98177
2.0,3260,9,2013,98059
3.0,2250,8,1999,98074
0.0,1950,7,1987,98092
2.0,2220,7,1991,98019
0.0,1330,7,1981,98055
1.0,1190,7,1946,98155
3.0,2770,8,1976,98006
2.0,2310,9,1997,98155
3.0,1580,8,1947,98199
3.0,2800,10,1932,98109
1.0,1500,7,1994,98011
2.0,2140,7,1947,98119
2.0,2330,8,1973,98006
3.0,3830,9,1962,98008
3.0,4510,8,1941,98117
3.0,2160,8,1974,98005
3.0,3170,10,1975,98102
3.0,5550,12,2000,98039
1.0,1520,7,1954,98133
3.0,3410,10,1982,98006
0.0,1830,7,2003,98038
0.0,1550,7,2000,98001
0.0,1520,7,2004,98038
0.0,1240,7,1939,98023
1.0,2380,7,1999,98188
3.0,2720,9,1988,98052
1.0,2210,8,1998,98045
0.0,1050,6,1959,98023
0.0,1940,7,1994,98092
1.0,1420,7,1981,98034
0.0,1690,7,1989,98010
0.0,1160,7,1968,98077
2.0,2040,8,1988,98074
0.0,1840,8,1989,98001
2.0,1440,7,1948,98115
0.0,1390,7,1954,98155
1.0,1470,8,2005,98029
2.0,1776,8,2006,98103
2.0,1640,7,1967,98008
3.0,2860,9,2000,98074
0.0,1740,7,1962,98168
0.0,1390,7,1962,98023
3.0,2730,9,1948,98199
1.0,1435,8,1969,98058
0.0,1640,7,1954,98003
2.0,2630,8,1986,98072
0.0,1580,7,1959,98059
0.0,1740,8,2009,98002
3.0,1900,7,1954,98178
3.0,3130,10,1990,98075
3.0,3500,10,1999,98040
1.0,2130,7,1956,98166
2.0,950,8,2003,98102
2.0,1720,8,1987,98052
0.0,830,7,1996,98038
0.0,660,4,1912,98032
3.0,2590,8,1907,98122
0.0,1600,7,2000,98001
3.0,4390,10,2003,98029
2.0,3560,10,1988,98023
3.0,2860,8,1958,98065
2.0,1640,8,1987,98029
1.0,1500,6,1947,98118
3.0,3990,9,1922,98144
3.0,2610,10,1988,98053
1.0,1470,7,1988,98117
1.0,700,7,1945,98117
3.0,3960,11,2001,98059
0.0,900,6,1959,98002
2.0,2010,7,1922,98112
0.0,1940,7,1979,98001
0.0,1510,6,1946,98002
3.0,2020,8,1952,98117
3.0,4430,9,2001,98056
3.0,4010,11,1990,98040
2.0,3070,8,1970,98034
0.0,1460,7,1956,98003
3.0,3260,9,2003,98065
0.0,830,6,1922,98126
3.0,2390,9,1924,98102
0.0,1130,6,1944,98166
1.0,1120,7,1946,98125
0.0,1410,7,1966,98030
2.0,1750,7,1991,98033
2.0,1040,7,1926,98103
2.0,1630,7,2004,98053
0.0,1380,7,1963,98023
3.0,3680,10,1990,98074
0.0,1250,7,1970,98072
1.0,2660,8,1996,98092
0.0,620,6,1963,98168
3.0,2600,8,1979,98006
3.0,2150,8,1953,98039
2.0,1470,7,1916,98126
0.0,1380,6,1915,98002
2.0,1680,9,2014,98119
2.0,1000,7,1950,98146
2.0,1630,7,1983,98034
1.0,1790,7,1976,98072
0.0,890,6,1951,98115
3.0,1290,7,1952,98004
1.0,2420,7,1973,98133
3.0,3680,10,2008,98115
2.0,3020,9,1979,98155
3.0,4240,10,2006,98033
0.0,3130,8,1973,98023
1.0,900,7,1940,98126
3.0,2880,9,1958,98033
3.0,2390,8,1964,98040
0.0,1450,7,1955,98166
1.0,1070,7,1978,98052
2.0,1740,8,1963,98040
1.0,1210,8,2014,98029
0.0,2100,7,1954,98198
0.0,1060,6,1962,98023
3.0,3280,9,1972,98188
2.0,1660,7,1937,98199
1.0,3070,8,2005,98042
0.0,1150,7,1922,98033
2.0,1710,7,1909,98119
1.0,1180,6,1959,98027
1.0,2130,7,1972,98034
1.0,1050,7,1951,98126
2.0,2520,8,2005,98027
0.0,700,6,1943,98055
2.0,2640,8,1998,98074
2.0,2330,7,1956,98115
3.0,2830,8,1977,98006
3.0,3720,10,2004,98065
1.0,1890,7,1960,98028
2.0,2910,8,1998,98065
0.0,1300,7,1941,98056
3.0,2770,8,1985,98072
3.0,2520,8,1960,98146
2.0,1340,7,1910,98105
1.0,1060,7,2008,98144
1.0,2480,8,1992,98038
1.0,2220,7,1973,98144
2.0,3220,9,2000,98118
1.0,1600,7,1954,98115
1.0,640,6,1918,98136
3.0,3610,11,1994,98117
2.0,3420,10,2008,98019
1.0,1840,7,1952,98108
3.0,2790,9,1999,98005
3.0,5860,10,2013,98006
3.0,3450,10,1983,98074
1.0,2350,8,2003,98038
2.0,1250,6,1903,98115
3.0,2000,7,1916,98103
2.0,2260,8,1985,98074
1.0,1510,6,1939,98144
2.0,1800,9,1979,98008
3.0,2420,9,1957,98118
0.0,1750,7,1966,98031
3.0,2660,8,1977,98072
3.0,2640,10,1995,98004
2.0,1460,8,2007,98117
3.0,1570,8,1924,98144
0.0,1010,7,1975,98074
0.0,1200,6,1944,98178
3.0,4040,10,2000,98038
2.0,1820,8,2006,98119
3.0,5810,10,2004,98033
3.0,3010,9,1979,98006
2.0,1910,8,1970,98011
1.0,1640,7,1982,98106
2.0,1480,8,1954,98136
2.0,2520,8,1965,98177
3.0,2840,9,1974,98034
0.0,840,5,1907,98032
2.0,1730,8,1997,98038
3.0,3140,10,1991,98075
0.0,1480,7,1967,98188
1.0,1920,7,1952,98125
0.0,770,6,1951,98146
0.0,1010,6,1943,98056
1.0,1460,7,2002,98074
1.0,940,7,1949,98126
3.0,2840,9,2014,98052
0.0,1910,7,1980,98030
3.0,2430,9,1992,98029
1.0,1610,7,1996,98118
3.0,2780,10,1999,98007
1.0,1160,7,1949,98155
0.0,1850,7,1989,98031
1.0,2120,8,1997,98002
1.0,2620,7,1979,98034
0.0,2060,7,2004,98198
1.0,1060,7,1966,98052
1.0,1500,7,1953,98125
3.0,2380,7,1946,98105
1.0,3045,8,1999,98058
2.0,1700,8,1992,98122
3.0,1240,7,1957,98033
1.0,1410,7,1971,98034
0.0,880,6,1945,98178
0.0,740,5,1949,98031
2.0,2030,8,1976,98052
2.0,2090,7,2001,98034
0.0,920,7,1939,98146
0.0,1180,7,1968,98058
2.0,1260,7,1907,98119
3.0,3690,9,1967,98005
0.0,1700,7,1978,98038
0.0,770,6,1948,98155
1.0,2020,7,1958,98133
2.0,2030,8,1985,98115
3.0,2690,9,2002,98075
2.0,1750,7,1991,98033
3.0,3270,9,1993,98053
2.0,2330,8,1978,98007
2.0,1720,7,1978,98052
0.0,2420,7,1959,98188
1.0,710,7,1943,98102
0.0,710,6,1942,98106
1.0,1510,7,1923,98133
0.0,1610,7,1979,98056
2.0,1880,8,2007,98107
0.0,1220,7,1921,98055
1.0,2060,7,1957,98008
0.0,1340,7,1981,98042
0.0,1030,6,1959,98058
1.0,2717,8,2005,98001
0.0,1360,7,1975,98177
0.0,1260,6,1945,98178
1.0,2240,7,1992,98155
1.0,2080,8,1988,98092
3.0,2760,8,1967,98040
2.0,3000,8,1975,98038
3.0,3310,8,2010,98136
1.0,1630,7,1968,98077
0.0,900,7,1972,98034
1.0,880,6,1918,98118
1.0,1620,7,1956,98008
3.0,1610,8,1973,98112
0.0,1730,7,2005,98166
3.0,1640,7,1916,98105
2.0,1840,8,1974,98033
3.0,4700,11,2002,98006
3.0,4500,12,1990,98004
0.0,1780,8,1979,98001
3.0,3800,10,1986,98006
3.0,2980,10,1992,98075
2.0,2780,8,1978,98034
0.0,560,4,1947,98106
1.0,2060,7,1968,98118
1.0,1140,8,1954,98177
3.0,1890,7,1919,98105
2.0,2090,7,1978,98155
2.0,3460,8,1932,98022
1.0,1320,7,1942,98126
1.0,1240,6,1943,98070
0.0,810,7,1980,98118
3.0,1880,8,1924,98112
1.0,2680,9,1988,98058
1.0,2040,7,1954,98133
1.0,2180,7,1977,98056
0.0,1870,7,2009,98038
2.0,2310,8,1989,98006
1.0,1120,7,1944,98011
0.0,1340,7,1959,98178
1.0,1260,7,1970,98011
0.0,1200,7,1977,98010
1.0,2400,7,2004,98042
0.0,940,7,1954,98002
0.0,860,7,1949,98178
3.0,2390,10,1948,98105
0.0,3130,7,2005,98042
2.0,3550,8,1948,98125
0.0,1470,6,2005,98038
0.0,910,6,1957,98058
2.0,2630,7,1963,98055
1.0,1780,7,1963,98055
0.0,1430,7,1925,98065
0.0,2730,7,1962,98058
0.0,900,6,1954,98198
1.0,1740,8,1977,98070
1.0,2905,9,2003,98031
1.0,2230,7,1959,98146
1.0,1680,8,1960,98177
1.0,1240,7,1954,98006
3.0,3230,10,1998,98116
1.0,2560,7,1965,98027
1.0,2600,7,2002,98065
1.0,1200,6,1972,98070
3.0,1660,7,1915,98117
1.0,1140,7,1982,98033
1.0,3050,9,1988,98092
0.0,800,6,1942,98168
2.0,1700,7,1964,98133
3.0,2630,9,1963,98040
1.0,1960,7,1950,98106
0.0,1180,7,1962,98058
0.0,1960,7,1969,98058
3.0,4250,11,1984,98004
0.0,1950,8,1966,98023
3.0,3600,9,1947,98112
3.0,2060,9,1975,98040
2.0,1640,7,1971,98034
3.0,2730,8,1909,98119
1.0,1530,6,1942,98126
3.0,3060,9,2007,98029
3.0,2860,10,1933,98199
1.0,1030,8,2008,98103
2.0,2460,8,1998,98074
2.0,2500,9,2013,98056
0.0,1830,7,1947,98106
3.0,2820,8,1917,98105
3.0,3750,8,1924,98115
0.0,2070,7,2003,98092
0.0,1780,7,1974,98031
1.0,2200,8,1959,98056
2.0,3240,9,1977,98074
3.0,2880,10,1996,98075
1.0,1570,7,1947,98177
1.0,3180,8,2006,98056
2.0,1310,6,1970,98052
0.0,910,7,1981,98058
0.0,1460,7,1959,98058
2.0,3410,9,1992,98027
3.0,2720,7,1925,98105
1.0,2280,8,1959,98177
0.0,670,6,1960,98144
0.0,1480,7,1957,98055
0.0,2330,7,1986,98023
3.0,2170,8,1997,98115
0.0,1760,7,1943,98166
1.0,1240,8,1928,98106
3.0,5210,10,1911,98136
3.0,2800,8,1963,98033
2.0,2060,7,1988,98077
1.0,2360,7,1968,98010
1.0,2370,9,1998,98042
1.0,720,5,1951,98125
0.0,950,7,1949,98118
2.0,1980,8,1994,98045
3.0,2540,9,1940,98177
1.0,2760,8,1997,98042
2.0,2950,9,2005,98065
3.0,3640,10,1996,98006
3.0,2150,8,1921,98112
3.0,2760,8,1993,98112
0.0,840,6,1952,98168
2.0,2890,9,1977,98074
1.0,2060,8,1967,98155
1.0,1700,7,1962,98059
3.0,3560,10,1987,98053
0.0,1210,6,1957,98146
0.0,1590,7,1979,98092
3.0,2620,8,1979,98075
2.0,3190,8,2003,98059
0.0,1450,7,1990,98022
0.0,1270,8,2006,98106
2.0,2730,9,1992,98011
2.0,1840,7,2012,98155
1.0,1970,8,1978,98030
3.0,3200,9,2004,98075
1.0,1060,7,1967,98028
2.0,1740,8,2007,98116
1.0,810,7,1968,98052
1.0,2460,7,2007,98065
0.0,2100,7,1968,98058
2.0,1530,7,1948,98117
3.0,1670,8,1903,98119
1.0,1175,8,2005,98103
0.0,2130,8,1978,98030
1.0,2470,8,1978,98022
0.0,1700,7,2000,98001
1.0,2600,8,2004,98038
1.0,1460,7,1934,98115
1.0,2010,8,1988,98032
3.0,1320,7,1918,98116
2.0,3150,10,1990,98058
2.0,1960,8,1984,98052
3.0,2050,8,1950,98004
0.0,1800,7,1950,98001
1.0,1210,7,1922,98136
2.0,1830,8,1963,98027
1.0,1880,7,1927,98155
1.0,860,7,1948,98103
3.0,2890,10,1997,98077
0.0,1390,7,1980,98003
3.0,3340,9,1996,98027
2.0,2040,8,1998,98133
3.0,3010,11,1996,98075
0.0,2110,7,1962,98133
2.0,2110,7,1962,98133
1.0,2510,9,2006,98038
3.0,2770,8,1969,98070
2.0,1120,7,1925,98136
2.0,1530,8,1901,98122
1.0,1800,7,2004,98118
0.0,1030,7,1925,98118
2.0,1210,7,1976,98034
2.0,1090,6,1958,98014
1.0,1790,7,1973,98155
1.0,1550,7,1963,98118
1.0,2400,8,1961,98058
2.0,2470,8,1937,98070
0.0,1170,7,1969,98055
0.0,1120,6,1961,98059
1.0,1040,6,1944,98117
1.0,2460,9,1989,98023
3.0,3690,11,1987,98027
1.0,1960,7,1982,98077
1.0,1920,8,1995,98045
2.0,1670,8,2002,98199
1.0,1340,7,1974,98024
3.0,2610,7,1926,98112
0.0,1540,7,1966,98003
1.0,1640,8,1948,98125
3.0,2100,8,1953,98004
2.0,1930,8,1972,98008
0.0,1430,7,1994,98001
2.0,2430,7,1928,98144
2.0,2460,9,1991,98006
3.0,2490,8,1953,98199
0.0,880,6,1938,98168
